Map,Agents,Lambda,Algorithm,Samples,AvgServiceTime,AvgServiceTime_std,AvgPathLength,AvgPathLength_std,PeakMemory_MB,PeakMemory_MB_std,NPC,NPC_std,NPC_min,NPC_max,PerStepTime,PerStepTime_std
warehouse-large,800,0.5,Full,20,172.2385,4.195388790715727,196.98773266558177,0.9830067517040002,134.3396484375,2.892669217110225,1.028085,0.0367099999999999,1.0,2.1283,199.2548270491656,4.7277401931775564
warehouse-large,800,0.5,w/o_LNS,20,169.66250000000002,0.2632164408558872,197.0822364166832,0.6453718432885919,132.1486328125,4.773569480063157,1.01373,0.0314,1.0023,1.9048,197.181568230238,3.894517297133337
warehouse-large,800,0.5,w/o_PrePlan,20,172.2385,4.195388790715727,196.98773266558177,0.9830067517040002,133.8162109375,4.355936511457175,1.028085,0.0367099999999999,1.0,2.1283,199.71392935813407,4.520885320305951
warehouse-large,1000,0.5,Baseline,20,168.94399999999996,0.261380948043272,202.3527972982538,0.8039790887211805,147.1515625,4.022567252269838,1.01369,0.030205,1.0023,1.625,406.24919158321785,8.299487039523225
warehouse-large,1000,0.5,Full,20,171.2875,4.441492014603816,202.0081571014827,0.9672531701915869,148.234765625,2.9991981103881207,1.02742,0.0346449999999999,1.0,2.072,407.0908517963992,10.925269350914803
warehouse-large,1000,0.5,w/o_LNS,20,168.94,0.2604045435774705,202.3366300224837,0.8097412854056423,146.3224609375,2.931562578403768,1.0136850000000002,0.0301999999999999,1.0023,1.625,406.0130037219972,8.639096193791074
warehouse-large,1000,0.5,w/o_PrePlan,20,171.2875,4.441492014603816,202.0081571014827,0.9672531701915869,148.1412109375,4.210609126280533,1.02742,0.0346449999999999,1.0,2.072,407.8594994544655,10.603892601196378
warehouse-large,200,1.0,Baseline,20,232.327,11.946380689520458,215.20022986012745,4.247495413654634,129.1150390625,4.822206353489314,1.01561,0.0379449999999999,1.0023,2.08,21.09721187565012,1.3158966842859798
warehouse-large,200,1.0,Full,20,214.803,15.90838577275321,198.7881326464606,5.22964541860285,122.21875,3.5020264230356406,1.018415,0.03262,1.0,2.0952,38.50851072875263,7.722461996036267
warehouse-large,200,1.0,w/o_LNS,18,239.6555555555556,13.793830343873145,212.8166104682817,4.169343509895959,122.96723090277776,2.611183074269308,1.01575,0.0373222222222222,1.0023,2.0,22.8407033530936,1.6184841164842207
warehouse-large,200,1.0,w/o_PrePlan,20,211.313,13.004370560861854,200.88559827307068,6.0117311811114895,122.27265625,4.357418046064219,1.01824,0.031965,1.0,2.0952,39.84752404608034,1.915400292978629
warehouse-large,400,1.0,Baseline,20,175.21599999999998,0.5553320486074349,185.5692605360598,0.5244434430267977,123.1111328125,3.937699565116507,1.01628,0.03803,1.0023,1.9524,27.50241046513316,0.8695571698553687
warehouse-large,400,1.0,Full,20,174.73250000000002,0.6829107593698898,184.74691929868223,0.5511589814384704,124.6755859375,5.463365311181804,1.0188100000000002,0.04269,1.0,4.5,39.73200119288663,3.0157302977077367
warehouse-large,400,1.0,w/o_LNS,20,175.2045,0.5665451624121708,185.6147448959721,0.5617439970889134,121.75390625,3.015283037265172,1.0163249999999997,0.041915,1.0023,5.0,26.991176959888293,0.3920019474350904
warehouse-large,400,1.0,w/o_PrePlan,20,174.73250000000002,0.6829107593698898,184.74691929868223,0.5511589814384704,124.461328125,3.8748789433220887,1.0188100000000002,0.04269,1.0,4.5,39.55274353526676,3.0266415360037566
warehouse-large,600,1.0,Baseline,20,172.003,0.5295489639902615,189.7699245353272,0.5594607731028577,124.465234375,5.157948487326452,1.0167100000000002,0.050115,1.0023,5.5,78.11860692967359,1.3514222210981297
warehouse-large,600,1.0,Full,20,172.6905,1.6975879947737609,189.1372969469624,0.6859584946492219,125.453125,5.013962214384334,1.02263,0.049765,1.0,5.4576,84.37710760181943,3.45043558409432
warehouse-large,600,1.0,w/o_LNS,20,172.001,0.5159345123682157,189.72911253597977,0.5104079387788241,123.4892578125,4.786691210410317,1.01667,0.047735,1.0023,5.5,77.81038442652647,1.4205195229388805
warehouse-large,600,1.0,w/o_PrePlan,20,172.6905,1.6975879947737609,189.1372969469624,0.6859584946492219,124.0890625,5.257475782504225,1.02263,0.049765,1.0,5.4576,86.0804969490053,3.31657175604533
warehouse-large,800,1.0,Baseline,20,170.55149999999998,0.4270988422515721,194.8270885931144,0.8130182928974943,134.6431640625,4.438402500096791,1.01657,0.047815,1.0023,4.0,207.9796309297816,3.740542726093065
warehouse-large,800,1.0,Full,19,172.59105263157895,2.8339761912605392,194.4217952491441,0.8380092581964532,134.31990131578948,5.364714629565041,1.0285736842105262,0.0649052631578947,1.0,4.954,206.86017648639583,15.493757896994165
warehouse-large,800,1.0,w/o_LNS,20,170.5395,0.4163307768943789,194.87006794135365,0.874173129507991,133.3736328125,3.5223832325738047,1.016475,0.04637,1.0023,3.5,210.1639942844669,3.363863946265328
warehouse-large,800,1.0,w/o_PrePlan,19,172.59105263157895,2.8339761912605392,194.4217952491441,0.8380092581964532,133.9518914473684,4.053402158552646,1.0285736842105262,0.0649052631578947,1.0,4.954,210.7078984483296,14.850959483514158
warehouse-large,1000,1.0,Baseline,20,169.71,0.3893314107138312,200.5048054024274,0.883773514232793,141.340625,4.000942841890501,1.01625,0.0415549999999999,1.0023,3.5,412.1618110696911,6.066557090437518
warehouse-large,1000,1.0,Full,19,173.29263157894735,2.8182280526467607,200.28536807567085,1.2108976000397649,142.30448190789474,5.653303429878999,1.0367631578947367,0.0700052631578947,1.0,5.0,414.3230879073991,22.2048890094083
warehouse-large,1000,1.0,w/o_LNS,20,169.7045,0.3906064785082697,200.5091707201373,0.9247994427391684,140.3853515625,4.589584394793056,1.0162350000000002,0.0407749999999999,1.0023,3.5,415.196340682648,6.427897585899501
